Date,Open,High,Low,Close,Adj Close,Volume
2020-12-01,80.52999877929688,80.86000061035156,80.36000061035156,80.44999694824219,80.44999694824219,31714
2020-12-02,80.0,80.20999908447266,79.72000122070312,80.08000183105469,80.08000183105469,26563
2020-12-03,80.36000061035156,80.36000061035156,79.9000015258789,80.19999694824219,80.19999694824219,55534
2020-12-04,80.2699966430664,80.68000030517578,80.19000244140625,80.68000030517578,80.68000030517578,23764
2020-12-07,80.6500015258789,80.73999786376953,80.2699966430664,80.66000366210938,80.66000366210938,74000
2020-12-08,80.66000366210938,80.83999633789062,80.23999786376953,80.83999633789062,80.83999633789062,21260
2020-12-09,81.04000091552734,81.3499984741211,81.0,81.02999877929688,81.02999877929688,44748
2020-12-10,80.6500015258789,80.77999877929688,79.97000122070312,80.61000061035156,80.61000061035156,39877
2020-12-11,80.43000030517578,80.45999908447266,79.7300033569336,80.0999984741211,80.0999984741211,15582
2020-12-14,80.61000061035156,80.87000274658203,80.4800033569336,80.4800033569336,80.4800033569336,13564
2020-12-15,80.22000122070312,80.55000305175781,80.19999694824219,80.4000015258789,80.4000015258789,20684
2020-12-16,80.9000015258789,81.0199966430664,80.52999877929688,80.93000030517578,80.93000030517578,43809
2020-12-17,81.05999755859375,81.12000274658203,80.83999633789062,80.9000015258789,80.9000015258789,22458
2020-12-18,80.81999969482422,81.08000183105469,80.68000030517578,80.76000213623047,80.76000213623047,19432
2020-12-21,80.5999984741211,80.76000213623047,79.0,79.83000183105469,79.83000183105469,82200
2020-12-22,80.05999755859375,80.5999984741211,80.05999755859375,80.4000015258789,80.4000015258789,22411
2020-12-23,80.66999816894531,80.91999816894531,80.51000213623047,80.8499984741211,80.8499984741211,41168
2020-12-28,81.13999938964844,81.48999786376953,81.04000091552734,81.27999877929688,81.27999877929688,26841
2020-12-29,81.62999725341797,81.7699966430664,81.27999877929688,81.4000015258789,81.4000015258789,48811
2020-12-30,81.87000274658203,81.87000274658203,81.41000366210938,81.41999816894531,81.41999816894531,22732
2021-01-04,82.38999938964844,82.54000091552734,80.88999938964844,81.01000213623047,81.01000213623047,62930
2021-01-05,81.1500015258789,81.6500015258789,80.8499984741211,81.30999755859375,81.30999755859375,80760
2021-01-06,81.2699966430664,82.5,80.87999725341797,82.3499984741211,82.3499984741211,35586
2021-01-07,82.38999938964844,83.12000274658203,82.19999694824219,82.91999816894531,82.91999816894531,24690
2021-01-08,83.80999755859375,83.86000061035156,83.5,83.66999816894531,83.66999816894531,40085
2021-01-11,83.87999725341797,84.06999969482422,83.58000183105469,83.93000030517578,83.93000030517578,25691
2021-01-12,84.02999877929688,84.23999786376953,83.80000305175781,83.97000122070312,83.97000122070312,33188
2021-01-13,83.94000244140625,84.18000030517578,83.69999694824219,84.13999938964844,84.13999938964844,15067
2021-01-14,84.47000122070312,84.93000030517578,84.37999725341797,84.68000030517578,84.68000030517578,17212
2021-01-15,84.16000366210938,84.33000183105469,83.5,84.01000213623047,84.01000213623047,35346
2021-01-18,83.91999816894531,84.19000244140625,83.8499984741211,84.16000366210938,84.16000366210938,71884
2021-01-19,84.58999633789062,84.5999984741211,84.11000061035156,84.18000030517578,84.18000030517578,28470
2021-01-20,84.7699966430664,85.4000015258789,84.4800033569336,85.30000305175781,85.30000305175781,42861
2021-01-21,85.75,85.75,85.18000030517578,85.27999877929688,85.27999877929688,37040
2021-01-22,84.76000213623047,85.0199966430664,84.25,84.62000274658203,84.62000274658203,18627
2021-01-25,85.25,85.4000015258789,84.26000213623047,84.6500015258789,84.6500015258789,35129
2021-01-26,84.75,85.25,84.73999786376953,84.88999938964844,84.88999938964844,24252
2021-01-27,84.58999633789062,84.91000366210938,83.5,83.9000015258789,83.9000015258789,46994
2021-01-28,82.7699966430664,84.06999969482422,82.08000183105469,83.93000030517578,83.93000030517578,67332
2021-01-29,82.5,83.12999725341797,82.2300033569336,82.2300033569336,82.2300033569336,58348
2021-02-01,82.73999786376953,83.4000015258789,82.73999786376953,83.38999938964844,83.38999938964844,45615
2021-02-02,84.27999877929688,85.27999877929688,84.25,85.22000122070312,85.22000122070312,40163
2021-02-03,85.66000366210938,85.94999694824219,85.18000030517578,85.33999633789062,85.33999633789062,66980
2021-02-04,85.41000366210938,86.05999755859375,85.37999725341797,86.04000091552734,86.04000091552734,37822
2021-02-05,86.5,86.7300033569336,86.06999969482422,86.36000061035156,86.36000061035156,60370
2021-02-08,86.62000274658203,86.81999969482422,86.5,86.62999725341797,86.62999725341797,67228
2021-02-09,86.66000366210938,86.80000305175781,86.30999755859375,86.63999938964844,86.63999938964844,44379
2021-02-10,86.80000305175781,87.0,86.0199966430664,86.43000030517578,86.43000030517578,28589
2021-02-11,86.73999786376953,86.94000244140625,86.68000030517578,86.91000366210938,86.91000366210938,83661
2021-02-12,86.72000122070312,87.20999908447266,86.55999755859375,87.16000366210938,87.16000366210938,19078
2021-02-15,87.62999725341797,87.9800033569336,87.58999633789062,87.91000366210938,87.91000366210938,67506
2021-02-16,87.95999908447266,88.18000030517578,87.5999984741211,87.68000030517578,87.68000030517578,44263
2021-02-17,87.70999908447266,88.0,87.36000061035156,87.36000061035156,87.36000061035156,35610
2021-02-18,87.4800033569336,87.55999755859375,86.54000091552734,86.76000213623047,86.76000213623047,63025
2021-02-19,86.80999755859375,87.27999877929688,86.69999694824219,87.19999694824219,87.19999694824219,30352
2021-02-22,86.19000244140625,86.29000091552734,85.88999938964844,86.13999938964844,86.13999938964844,74131
2021-02-23,86.20999908447266,86.47000122070312,84.5,85.5199966430664,85.5199966430664,46683
2021-02-24,85.56999969482422,86.2300033569336,85.43000030517578,86.13999938964844,86.13999938964844,31716
2021-02-25,86.41000366210938,86.58000183105469,85.25,85.33000183105469,85.33000183105469,26407
2021-02-26,84.11000061035156,84.88999938964844,83.69999694824219,84.62000274658203,84.62000274658203,40471
2021-03-01,85.45999908447266,86.37999725341797,85.37999725341797,86.3499984741211,86.3499984741211,67997
2021-03-02,86.16999816894531,86.52999877929688,85.77999877929688,85.80000305175781,85.80000305175781,43938
2021-03-03,86.31999969482422,86.47000122070312,85.29000091552734,85.75,85.75,44106
2021-03-04,85.01000213623047,85.44000244140625,84.5,85.16999816894531,85.16999816894531,31703
2021-03-05,84.5199966430664,85.7300033569336,84.08000183105469,84.30000305175781,84.30000305175781,107294
2021-03-08,85.38999938964844,86.7699966430664,85.19999694824219,86.52999877929688,86.52999877929688,49884
2021-03-09,86.05999755859375,87.12000274658203,86.0,87.0,87.0,54802
2021-03-10,86.5999984741211,87.30000305175781,86.5999984741211,87.12999725341797,87.12999725341797,43306
2021-03-11,87.5,87.88999938964844,87.33000183105469,87.87999725341797,87.87999725341797,13320
2021-03-12,87.38999938964844,87.66000366210938,87.27999877929688,87.4000015258789,87.4000015258789,44265
2021-03-15,87.83000183105469,88.16999816894531,87.52999877929688,87.80000305175781,87.80000305175781,42823
2021-03-16,88.4000015258789,88.83999633789062,88.19999694824219,88.66000366210938,88.66000366210938,35326
2021-03-17,88.5199966430664,88.58999633789062,87.81999969482422,88.05000305175781,88.05000305175781,30516
2021-03-18,88.30999755859375,88.45999908447266,87.95999908447266,88.30000305175781,88.30000305175781,35607
2021-03-19,87.68000030517578,88.0999984741211,87.29000091552734,87.80999755859375,87.80999755859375,45547
2021-03-22,87.47000122070312,87.97000122070312,87.41000366210938,87.93000030517578,87.93000030517578,53055
2021-03-23,87.69999694824219,88.18000030517578,87.5199966430664,88.01000213623047,88.01000213623047,34204
2021-03-24,87.4800033569336,87.94999694824219,87.44999694824219,87.79000091552734,87.79000091552734,19489
2021-03-25,87.25,87.58999633789062,86.62000274658203,87.58000183105469,87.58000183105469,36385
2021-03-26,88.47000122070312,88.47000122070312,87.91000366210938,88.31999969482422,88.31999969482422,17668
2021-03-29,88.6500015258789,89.0,88.5,88.69000244140625,88.69000244140625,54339
2021-03-30,89.19999694824219,89.25,88.81999969482422,89.19000244140625,89.19000244140625,50377
2021-03-31,89.0999984741211,89.5199966430664,88.83000183105469,89.4800033569336,89.4800033569336,24613
2021-04-01,89.6500015258789,90.13999938964844,89.55999755859375,90.0,90.0,75470
2021-04-06,90.58999633789062,90.7300033569336,90.33000183105469,90.5999984741211,90.5999984741211,146683
2021-04-07,90.22000122070312,90.33000183105469,89.8499984741211,89.97000122070312,89.97000122070312,53423
2021-04-08,90.58000183105469,90.6500015258789,90.23999786376953,90.44000244140625,90.44000244140625,44008
2021-04-09,90.48999786376953,90.80000305175781,90.43000030517578,90.58000183105469,90.58000183105469,49789
2021-04-12,90.56999969482422,90.7300033569336,90.4000015258789,90.41999816894531,90.41999816894531,60137
2021-04-13,90.7300033569336,90.8499984741211,90.37999725341797,90.61000061035156,90.61000061035156,31116
2021-04-14,90.72000122070312,90.98999786376953,90.6500015258789,90.7699966430664,90.7699966430664,36176
2021-04-15,90.70999908447266,91.29000091552734,90.68000030517578,91.2300033569336,91.2300033569336,59629
2021-04-16,91.26000213623047,91.58999633789062,91.12999725341797,91.45999908447266,91.45999908447266,38337
2021-04-19,91.4800033569336,91.58000183105469,90.76000213623047,90.86000061035156,90.86000061035156,58593
2021-04-20,90.75,90.8499984741211,89.62000274658203,89.6500015258789,89.6500015258789,89657
2021-04-21,90.01000213623047,90.4000015258789,89.81999969482422,90.30999755859375,90.30999755859375,60737
2021-04-22,90.62000274658203,91.0199966430664,90.5,91.0199966430664,91.0199966430664,30131
2021-04-23,90.3499984741211,90.80000305175781,90.08000183105469,90.75,90.75,35910
2021-04-26,90.66000366210938,91.12999725341797,90.45999908447266,90.94999694824219,90.94999694824219,35671
2021-04-27,91.05999755859375,91.1500015258789,90.62000274658203,90.86000061035156,90.86000061035156,33690
2021-04-28,91.08999633789062,91.23999786376953,90.83000183105469,90.88999938964844,90.88999938964844,29647
2021-04-29,91.19000244140625,92.0,90.62000274658203,90.66999816894531,90.66999816894531,39211
2021-04-30,90.75,90.88999938964844,90.5,90.79000091552734,90.79000091552734,43827
2021-05-03,90.91000366210938,91.18000030517578,90.68000030517578,90.91999816894531,90.91999816894531,101886
2021-05-04,91.0,91.16999816894531,89.7300033569336,89.9000015258789,89.9000015258789,59801
2021-05-05,90.70999908447266,91.08000183105469,90.6500015258789,91.06999969482422,91.06999969482422,74003
2021-05-06,90.94999694824219,91.02999877929688,90.0999984741211,90.62999725341797,90.62999725341797,39220
2021-05-07,91.12000274658203,91.38999938964844,90.80999755859375,91.27999877929688,91.27999877929688,28472
2021-05-10,91.20999908447266,91.27999877929688,90.81999969482422,91.01000213623047,91.01000213623047,59635
2021-05-11,89.9000015258789,89.9000015258789,88.5999984741211,89.33999633789062,89.33999633789062,126123
2021-05-12,89.47000122070312,89.61000061035156,88.87000274658203,88.87000274658203,88.87000274658203,57234
2021-05-13,87.98999786376953,89.25,87.51000213623047,88.9800033569336,88.9800033569336,55856
2021-05-14,89.30000305175781,89.80000305175781,89.08999633789062,89.80000305175781,89.80000305175781,115062
2021-05-17,89.7699966430664,89.87999725341797,89.26000213623047,89.44999694824219,89.44999694824219,78302
2021-05-18,90.08000183105469,90.08999633789062,89.4000015258789,89.62999725341797,89.62999725341797,57539
2021-05-19,88.36000061035156,88.55999755859375,87.62000274658203,88.12000274658203,88.12000274658203,64745
2021-05-20,88.87000274658203,89.61000061035156,88.3499984741211,89.61000061035156,89.61000061035156,59372
2021-05-21,89.63999938964844,90.29000091552734,89.55999755859375,89.95999908447266,89.95999908447266,27457
2021-05-25,90.51000213623047,90.55999755859375,90.13999938964844,90.13999938964844,90.13999938964844,41172
2021-05-26,90.43000030517578,90.52999877929688,90.13999938964844,90.47000122070312,90.47000122070312,25940
2021-05-27,90.38999938964844,90.91999816894531,90.29000091552734,90.79000091552734,90.79000091552734,32817
2021-05-28,91.05000305175781,91.44999694824219,91.0,91.16999816894531,91.16999816894531,48979
2021-05-31,91.12999725341797,91.16000366210938,90.5999984741211,90.68000030517578,90.68000030517578,51237
2021-06-01,91.08000183105469,91.55000305175781,90.81999969482422,91.0199966430664,91.0199966430664,78515
2021-06-02,91.16000366210938,91.47000122070312,90.98999786376953,91.37000274658203,91.37000274658203,71028
2021-06-03,91.36000061035156,91.6500015258789,90.69999694824219,91.5,91.5,33963
2021-06-04,91.5199966430664,91.86000061035156,91.4000015258789,91.77999877929688,91.77999877929688,19193
2021-06-07,91.83999633789062,92.05999755859375,91.58999633789062,91.58999633789062,91.58999633789062,78340
2021-06-08,91.91000366210938,92.06999969482422,91.55999755859375,91.6500015258789,91.6500015258789,46108
2021-06-09,91.7300033569336,91.83999633789062,91.55999755859375,91.7699966430664,91.7699966430664,34748
2021-06-10,91.83999633789062,92.26000213623047,91.58000183105469,92.08999633789062,92.08999633789062,27436
2021-06-11,92.05000305175781,92.87999725341797,92.02999877929688,92.62999725341797,92.62999725341797,30581
2021-06-14,92.93000030517578,93.0,92.54000091552734,92.56999969482422,92.56999969482422,46099
2021-06-15,92.94999694824219,93.19999694824219,92.52999877929688,92.52999877929688,92.52999877929688,77820
2021-06-16,92.72000122070312,92.8499984741211,92.5199966430664,92.76000213623047,92.76000213623047,27058
2021-06-17,92.83000183105469,93.69000244140625,92.83000183105469,93.5999984741211,93.5999984741211,59521
2021-06-18,93.62000274658203,93.66000366210938,92.73999786376953,92.83999633789062,92.83999633789062,38255
2021-06-21,92.54000091552734,93.1500015258789,92.22000122070312,93.1500015258789,93.1500015258789,63408
2021-06-22,93.41999816894531,93.55000305175781,93.0999984741211,93.55000305175781,93.55000305175781,23766
2021-06-23,93.80999755859375,93.87999725341797,93.2699966430664,93.3499984741211,93.3499984741211,39318
2021-06-24,93.61000061035156,94.11000061035156,93.58000183105469,93.98999786376953,93.98999786376953,20985
2021-06-25,94.08000183105469,94.37000274658203,93.93000030517578,94.22000122070312,94.22000122070312,43591
2021-06-28,94.31999969482422,94.63999938964844,94.1500015258789,94.16999816894531,94.16999816894531,56785
2021-06-29,94.4800033569336,94.79000091552734,94.37999725341797,94.55999755859375,94.55999755859375,42599
2021-06-30,94.66999816894531,94.83000183105469,94.1500015258789,94.6500015258789,94.6500015258789,33493
2021-07-01,94.9000015258789,95.19999694824219,94.44000244140625,94.77999877929688,94.77999877929688,74874
2021-07-02,95.02999877929688,95.37000274658203,94.94000244140625,95.22000122070312,95.22000122070312,29924
2021-07-05,95.55000305175781,95.55000305175781,95.05999755859375,95.38999938964844,95.38999938964844,89682
2021-07-06,95.30000305175781,95.66000366210938,94.93000030517578,95.0999984741211,95.0999984741211,59900
2021-07-07,95.44000244140625,95.86000061035156,95.30000305175781,95.6500015258789,95.6500015258789,55426
2021-07-08,95.02999877929688,95.06999969482422,93.5999984741211,94.18000030517578,94.18000030517578,87710
2021-07-09,94.72000122070312,95.30999755859375,94.5999984741211,95.29000091552734,95.29000091552734,52534
2021-07-12,95.3499984741211,95.63999938964844,94.88999938964844,95.56999969482422,95.56999969482422,42302
2021-07-13,95.7699966430664,96.19000244140625,95.69999694824219,96.13999938964844,96.13999938964844,31859
2021-07-14,95.88999938964844,96.27999877929688,95.80000305175781,95.83999633789062,95.83999633789062,31743
2021-07-15,95.79000091552734,95.98999786376953,95.36000061035156,95.6500015258789,95.6500015258789,76190
2021-07-16,95.56999969482422,95.81999969482422,95.0999984741211,95.26000213623047,95.26000213623047,38890
2021-07-19,94.80999755859375,94.80999755859375,92.8499984741211,93.41000366210938,93.41000366210938,95331
2021-07-20,94.04000091552734,94.72000122070312,93.58999633789062,94.58999633789062,94.58999633789062,96049
2021-07-21,94.83000183105469,95.22000122070312,94.69999694824219,95.16000366210938,95.16000366210938,31646
2021-07-22,95.68000030517578,95.81999969482422,95.25,95.66999816894531,95.66999816894531,17639
2021-07-23,96.05999755859375,96.41999816894531,95.9800033569336,96.41999816894531,96.41999816894531,43002
2021-07-26,95.91000366210938,96.02999877929688,95.5199966430664,96.01000213623047,96.01000213623047,63283
2021-07-27,95.70999908447266,96.0,94.8499984741211,94.8499984741211,94.8499984741211,45454
2021-07-28,95.33999633789062,95.83999633789062,95.2699966430664,95.77999877929688,95.77999877929688,40575
2021-07-29,95.7699966430664,95.91999816894531,95.5999984741211,95.87000274658203,95.87000274658203,21543
2021-07-30,94.95999908447266,95.61000061035156,94.77999877929688,95.36000061035156,95.36000061035156,40953
2021-08-02,95.88999938964844,96.0,95.5199966430664,95.79000091552734,95.79000091552734,61760
2021-08-03,95.62000274658203,95.87999725341797,95.13999938964844,95.62000274658203,95.62000274658203,37273
2021-08-04,96.06999969482422,96.29000091552734,95.66999816894531,96.06999969482422,96.06999969482422,61126
2021-08-05,96.12999725341797,96.62000274658203,96.06999969482422,96.62000274658203,96.62000274658203,72877
2021-08-06,96.55999755859375,97.0199966430664,96.43000030517578,96.91000366210938,96.91000366210938,28110
2021-08-09,96.9000015258789,97.12000274658203,96.81999969482422,97.12000274658203,97.12000274658203,41789
2021-08-10,97.2699966430664,97.66000366210938,97.22000122070312,97.43000030517578,97.43000030517578,57435
2021-08-11,97.55000305175781,97.83000183105469,97.3499984741211,97.47000122070312,97.47000122070312,46583
2021-08-12,97.47000122070312,97.66000366210938,97.30000305175781,97.55999755859375,97.55999755859375,38765
2021-08-13,97.68000030517578,97.79000091552734,97.30999755859375,97.37999725341797,97.37999725341797,37322
2021-08-16,97.0,97.3499984741211,96.68000030517578,97.0,97.0,87761
2021-08-17,96.8499984741211,97.29000091552734,96.68000030517578,97.16999816894531,97.16999816894531,38192
2021-08-18,97.30999755859375,97.41999816894531,97.01000213623047,97.19999694824219,97.19999694824219,34683
2021-08-19,95.7699966430664,96.26000213623047,95.20999908447266,96.0199966430664,96.0199966430664,78807
2021-08-20,95.87999725341797,96.69999694824219,95.44999694824219,96.58000183105469,96.58000183105469,70234
2021-08-23,96.97000122070312,97.33000183105469,96.62999725341797,97.27999877929688,97.27999877929688,37537
2021-08-24,97.6500015258789,97.75,97.31999969482422,97.66999816894531,97.66999816894531,25786
2021-08-25,97.7699966430664,97.81999969482422,97.55999755859375,97.73999786376953,97.73999786376953,30159
2021-08-26,97.37000274658203,97.61000061035156,97.13999938964844,97.30000305175781,97.30000305175781,36050
2021-08-27,97.23999786376953,97.72000122070312,97.19999694824219,97.70999908447266,97.70999908447266,42722
2021-08-30,97.7300033569336,98.0999984741211,97.70999908447266,98.0999984741211,98.0999984741211,40737
2021-08-31,98.22000122070312,98.27999877929688,97.6500015258789,98.1500015258789,98.1500015258789,52584
2021-09-01,98.51000213623047,98.62999725341797,98.0,98.19000244140625,98.19000244140625,98824
2021-09-02,98.11000061035156,98.41000366210938,98.05999755859375,98.3499984741211,98.3499984741211,34036
2021-09-03,98.25,98.43000030517578,97.8499984741211,98.20999908447266,98.20999908447266,60365
2021-09-06,98.5199966430664,98.9000015258789,98.5,98.87000274658203,98.87000274658203,72188
2021-09-07,98.66999816894531,98.69000244140625,98.30000305175781,98.41999816894531,98.41999816894531,74517
2021-09-08,98.18000030517578,98.55000305175781,97.83999633789062,98.01000213623047,98.01000213623047,40832
2021-09-09,97.5199966430664,98.48999786376953,97.44999694824219,98.12000274658203,98.12000274658203,36255
2021-09-10,98.12999725341797,98.41999816894531,97.58000183105469,97.72000122070312,97.72000122070312,39328
2021-09-13,97.9800033569336,98.2699966430664,97.5,97.61000061035156,97.61000061035156,54977
2021-09-14,97.5999984741211,97.81999969482422,97.19999694824219,97.44000244140625,97.44000244140625,43936
2021-09-15,97.36000061035156,97.41000366210938,96.94999694824219,97.12999725341797,97.12999725341797,65297
2021-09-16,97.5999984741211,97.91999816894531,97.31999969482422,97.4800033569336,97.4800033569336,35184
2021-09-17,97.9800033569336,98.0,97.1500015258789,97.16999816894531,97.16999816894531,48235
2021-09-20,96.20999908447266,96.30999755859375,95.12999725341797,95.41000366210938,95.41000366210938,111229
2021-09-21,96.12999725341797,96.5199966430664,95.55999755859375,96.16999816894531,96.16999816894531,57083
2021-09-22,96.37999725341797,96.76000213623047,96.08000183105469,96.76000213623047,96.76000213623047,40546
2021-09-23,97.20999908447266,97.83999633789062,96.9800033569336,97.54000091552734,97.54000091552734,53408
2021-09-24,97.25,97.52999877929688,96.94999694824219,97.23999786376953,97.23999786376953,22517
2021-09-27,98.01000213623047,98.02999877929688,97.22000122070312,97.4800033569336,97.4800033569336,35355
2021-09-28,97.18000030517578,97.4800033569336,95.66999816894531,95.7300033569336,95.7300033569336,51875
2021-09-29,96.06999969482422,96.7300033569336,96.0,96.37000274658203,96.37000274658203,47544
2021-09-30,96.94000244140625,97.0,96.25,96.38999938964844,96.38999938964844,76535
2021-10-01,95.5,96.0,94.69999694824219,95.75,95.75,101716
2021-10-04,95.61000061035156,95.81999969482422,94.48999786376953,94.55000305175781,94.55000305175781,57069
2021-10-05,95.16999816894531,96.33000183105469,95.0199966430664,96.20999908447266,96.20999908447266,82417
2021-10-06,95.37999725341797,95.80000305175781,94.69999694824219,95.44999694824219,95.44999694824219,39163
2021-10-07,96.88999938964844,97.72000122070312,96.70999908447266,97.58999633789062,97.58999633789062,36572
2021-10-08,97.4000015258789,97.5,97.02999877929688,97.19000244140625,97.19000244140625,37872
2021-10-11,96.93000030517578,97.54000091552734,96.77999877929688,97.45999908447266,97.45999908447266,41780
2021-10-12,95.9800033569336,97.05000305175781,95.9000015258789,96.83999633789062,96.83999633789062,37146
2021-10-13,96.41000366210938,96.97000122070312,96.29000091552734,96.5999984741211,96.5999984741211,51883
2021-10-14,97.33000183105469,98.06999969482422,97.16999816894531,98.05999755859375,98.05999755859375,26825
2021-10-15,98.44000244140625,98.91000366210938,98.27999877929688,98.86000061035156,98.86000061035156,55729
2021-10-18,98.69000244140625,98.91000366210938,98.23999786376953,98.83000183105469,98.83000183105469,35518
2021-10-19,98.97000122070312,99.37000274658203,98.8499984741211,99.3499984741211,99.3499984741211,26172
2021-10-20,99.26000213623047,99.76000213623047,99.25,99.66999816894531,99.66999816894531,66802
2021-10-21,99.18000030517578,99.63999938964844,99.13999938964844,99.37000274658203,99.37000274658203,42108
2021-10-22,99.69999694824219,100.12000274658203,99.54000091552734,99.54000091552734,99.54000091552734,32118
2021-10-25,99.75,100.19999694824219,99.58999633789062,100.18000030517578,100.18000030517578,51447
2021-10-26,100.63999938964844,101.0,100.5199966430664,100.80000305175781,100.80000305175781,126209
2021-10-27,100.4800033569336,100.5199966430664,100.0999984741211,100.27999877929688,100.27999877929688,53249
